id,height,weight,label
15937,178,59,normal
15938,198,38,thin
15939,140,68,fat
15940,132,41,normal
15941,191,66,thin
15942,199,41,thin
15943,153,73,fat
15944,129,73,fat
15945,120,39,fat
15946,180,39,thin
15947,151,63,fat
15948,156,40,thin
15949,154,56,normal
15950,127,67,fat
15951,155,39,thin
15952,196,55,thin
15953,197,46,thin
15954,175,48,thin
15955,167,35,thin
15956,143,50,normal
15957,149,35,thin
15958,124,63,fat
15959,155,47,normal
15960,173,78,fat
15961,178,38,thin
15962,125,47,fat
15963,121,55,fat
15964,162,80,fat
15965,183,61,thin
15966,187,59,thin
15967,133,46,fat
15968,172,56,normal
15969,162,46,thin
15970,175,41,thin
15971,195,70,thin
15972,134,72,fat
15973,155,54,normal
15974,189,71,normal
15975,199,74,normal
15976,188,47,thin
15977,125,64,fat
15978,145,61,fat
15979,138,53,fat
15980,162,76,fat
15981,133,39,normal
15982,123,69,fat
15983,161,38,thin
15984,144,60,fat
15985,170,65,normal
15986,159,51,normal
15987,195,64,thin
15988,157,59,normal
15989,147,58,fat
15990,199,44,thin
15991,160,60,normal
15992,155,66,fat
15993,148,78,fat
15994,170,39,thin
15995,185,70,normal
15996,164,46,thin
15997,181,63,normal
15998,172,67,normal
15999,142,56,fat
16000,133,78,fat
16001,146,38,thin
16002,126,79,fat
16003,189,78,normal
16004,168,35,thin
16005,181,53,thin
16006,124,48,fat
16007,150,58,fat
16008,151,50,normal
16009,132,70,fat
16010,128,54,fat
16011,177,56,thin
16012,141,47,normal
16013,169,68,normal
16014,157,57,normal
16015,124,45,fat
16016,180,67,normal
16017,122,64,fat
16018,182,63,normal
16019,185,56,thin
16020,182,65,normal
16021,199,75,normal
16022,132,76,fat
16023,177,66,normal
16024,128,46,fat
16025,124,40,fat
16026,139,41,normal
16027,144,65,fat
16028,195,80,normal
16029,124,63,fat
16030,130,71,fat
16031,139,36,normal
16032,152,75,fat
16033,144,60,fat
16034,150,73,fat
16035,166,76,fat
16036,146,46,normal
16037,195,66,thin
16038,184,75,normal
16039,186,69,normal
16040,195,55,thin
16041,189,49,thin
16042,153,36,thin
16043,189,53,thin
16044,166,63,normal
16045,158,55,normal
16046,122,49,fat
16047,184,48,thin
16048,131,58,fat
16049,175,41,thin
16050,199,80,normal
16051,160,43,thin
16052,158,62,normal
16053,199,45,thin
16054,143,35,thin
16055,181,59,thin
16056,150,54,normal
16057,189,67,normal
16058,142,48,normal
16059,134,44,normal
16060,194,37,thin
16061,175,69,normal
16062,169,63,normal
16063,141,71,fat
16064,178,71,normal
16065,162,44,thin
16066,150,51,normal
16067,138,58,fat
16068,121,35,normal
16069,171,59,normal
16070,175,38,thin
16071,165,65,normal
16072,176,61,normal
16073,191,73,normal
16074,191,72,normal
16075,170,69,normal
16076,126,35,normal
16077,163,38,thin
16078,180,53,thin
16079,124,45,fat
16080,138,57,fat
16081,168,70,normal
16082,174,73,normal
16083,166,65,normal
16084,155,63,fat
16085,156,76,fat
16086,155,43,thin
16087,130,48,fat
16088,179,61,normal
16089,189,42,thin
16090,174,55,thin
16091,127,67,fat
16092,179,73,normal
16093,162,61,normal
16094,157,45,thin
16095,159,55,normal
16096,195,63,thin
16097,151,61,fat
16098,149,74,fat
16099,181,71,normal
16100,130,73,fat
16101,184,66,normal
16102,145,41,normal
16103,159,73,fat
16104,193,78,normal
16105,195,49,thin
16106,142,56,fat
16107,140,60,fat
16108,156,54,normal
16109,182,70,normal
16110,152,46,normal
16111,129,63,fat
16112,192,64,thin
16113,150,70,fat
16114,182,49,thin
16115,123,36,normal
16116,181,65,normal
16117,186,76,normal
16118,142,73,fat
16119,155,62,fat
16120,122,46,fat
16121,194,40,thin
16122,126,56,fat
16123,196,75,normal
16124,131,43,fat
16125,144,40,normal
16126,134,71,fat
16127,140,76,fat
16128,144,74,fat
16129,120,79,fat
16130,124,38,normal
16131,160,61,normal
16132,127,46,fat
16133,163,39,thin
16134,151,49,normal
16135,187,71,normal
16136,133,52,fat
16137,184,39,thin
16138,153,42,thin
16139,143,75,fat
16140,140,62,fat
16141,128,79,fat
16142,144,41,normal
16143,199,36,thin
16144,179,70,normal
16145,157,72,fat
16146,132,51,fat
16147,142,53,fat
16148,140,79,fat
16149,142,43,normal
16150,187,66,normal
16151,170,78,fat
16152,132,79,fat
16153,147,52,normal
16154,166,64,normal
16155,194,54,thin
16156,178,54,thin
16157,152,64,fat
16158,148,50,normal
16159,124,71,fat
16160,197,63,thin
16161,151,41,thin
16162,178,46,thin
16163,195,80,normal
16164,141,59,fat
16165,183,46,thin
16166,124,64,fat
16167,127,41,fat
16168,121,45,fat
16169,123,38,fat
16170,163,52,normal
16171,178,52,thin
16172,187,57,thin
16173,123,67,fat
16174,140,70,fat
16175,197,78,normal
16176,125,54,fat
16177,122,45,fat
16178,177,42,thin
16179,190,44,thin
16180,136,74,fat
16181,176,41,thin
16182,156,48,normal
16183,166,65,normal
16184,188,64,thin
16185,193,71,normal
16186,153,57,normal
16187,177,72,normal
16188,195,51,thin
16189,194,56,thin
16190,179,80,normal
16191,153,77,fat
16192,190,38,thin
16193,150,43,normal
16194,121,38,fat
16195,194,70,normal
16196,152,59,fat
16197,145,65,fat
16198,189,67,normal
16199,135,58,fat
16200,165,80,fat
16201,155,76,fat
16202,190,61,thin
16203,157,40,thin
16204,144,56,fat
16205,175,65,normal
16206,127,68,fat
16207,176,57,thin
16208,138,59,fat
16209,166,35,thin
16210,160,78,fat
16211,156,80,fat
16212,171,50,thin
16213,153,80,fat
16214,125,72,fat
16215,171,40,thin
16216,166,41,thin
16217,141,73,fat
16218,140,44,normal
16219,127,45,fat
16220,130,72,fat
16221,148,65,fat
16222,179,74,normal
16223,144,75,fat
16224,192,71,normal
16225,163,53,normal
16226,159,80,fat
16227,141,41,normal
16228,121,47,fat
16229,130,59,fat
16230,146,52,normal
16231,190,57,thin
16232,142,68,fat
16233,173,77,fat
16234,138,43,normal
16235,152,75,fat
16236,126,48,fat
16237,138,72,fat
16238,173,44,thin
16239,139,52,fat
16240,198,70,thin
16241,140,64,fat
16242,184,60,thin
16243,169,51,thin
16244,123,54,fat
16245,190,80,normal
16246,147,37,thin
16247,195,38,thin
16248,192,62,thin
16249,151,35,thin
16250,194,39,thin
16251,157,36,thin
16252,149,38,thin
16253,200,38,thin
16254,177,59,normal
16255,129,47,fat
16256,141,52,fat
16257,171,64,normal
16258,182,37,thin
16259,142,45,normal
16260,130,68,fat
16261,190,45,thin
16262,155,43,thin
16263,135,44,normal
16264,195,80,normal
16265,181,72,normal
16266,145,80,fat
16267,171,43,thin
16268,190,79,normal
16269,155,49,normal
16270,125,76,fat
16271,123,35,normal
16272,123,57,fat
16273,134,41,normal
16274,147,64,fat
16275,161,39,thin
16276,176,52,thin
16277,123,57,fat
16278,184,41,thin
16279,169,53,normal
16280,154,63,fat
16281,169,74,fat
16282,172,55,normal
16283,153,36,thin
16284,128,35,normal
16285,161,62,normal
16286,141,44,normal
16287,195,56,thin
16288,147,57,fat
16289,133,71,fat
16290,142,69,fat
16291,155,49,normal
16292,131,70,fat
16293,187,38,thin
16294,121,41,fat
16295,173,75,fat
16296,143,39,normal
16297,199,77,normal
16298,159,40,thin
16299,148,68,fat
16300,175,60,normal
16301,193,51,thin
16302,149,58,fat
16303,192,74,normal
16304,138,56,fat
16305,161,72,fat
16306,198,75,normal
16307,141,55,fat
16308,195,65,thin
16309,193,42,thin
16310,152,65,fat
16311,184,36,thin
16312,130,37,normal
16313,120,60,fat
16314,136,35,normal
16315,187,67,normal
16316,131,40,normal
16317,193,56,thin
16318,158,58,normal
16319,171,44,thin
16320,126,69,fat
16321,140,71,fat
16322,121,69,fat
16323,126,79,fat
16324,123,59,fat
16325,135,62,fat
16326,158,57,normal
16327,169,59,normal
16328,176,73,normal
16329,199,62,thin
16330,121,48,fat
16331,142,43,normal
16332,133,50,fat
16333,127,62,fat
16334,196,48,thin
16335,165,44,thin
16336,171,77,fat
16337,123,43,fat
16338,197,55,thin
16339,141,46,normal
16340,155,39,thin
16341,189,66,thin
16342,189,48,thin
16343,163,75,fat
16344,194,43,thin
16345,162,53,normal
16346,191,77,normal
16347,142,47,normal
16348,147,78,fat
16349,154,45,normal
16350,187,72,normal
16351,124,71,fat
16352,193,67,thin
16353,177,42,thin
16354,196,79,normal
16355,173,76,fat
16356,122,63,fat
16357,145,52,normal
16358,127,74,fat
16359,140,41,normal
16360,164,46,thin
16361,180,57,thin
16362,197,65,thin
16363,157,70,fat
16364,144,53,fat
16365,152,39,thin
16366,141,47,normal
16367,197,60,thin
16368,181,59,thin
16369,163,52,normal
16370,166,46,thin
16371,127,41,fat
16372,159,54,normal
16373,171,35,thin
16374,190,59,thin
16375,173,74,normal
16376,127,47,fat
16377,139,46,normal
16378,190,51,thin
16379,131,55,fat
16380,196,53,thin
16381,197,45,thin
16382,174,38,thin
16383,175,50,thin
16384,127,79,fat
16385,169,61,normal
16386,129,35,normal
16387,153,70,fat
16388,136,35,normal
16389,146,55,fat
16390,165,59,normal
16391,125,64,fat
16392,131,68,fat
16393,137,74,fat
16394,182,66,normal
16395,173,59,normal
16396,180,45,thin
16397,143,53,fat
16398,196,75,normal
16399,121,61,fat
16400,196,50,thin
16401,164,68,fat
16402,136,51,fat
16403,137,66,fat
16404,176,61,normal
16405,125,62,fat
16406,193,65,thin
16407,179,53,thin
16408,160,48,normal
16409,170,39,thin
16410,190,67,normal
16411,122,62,fat
16412,139,67,fat
16413,169,73,fat
16414,149,57,fat
16415,139,60,fat
16416,127,75,fat
16417,165,65,normal
16418,140,40,normal
16419,122,35,normal
16420,198,66,thin
16421,148,67,fat
16422,126,66,fat
16423,200,41,thin
16424,166,64,normal
16425,168,40,thin
16426,153,56,normal
16427,199,59,thin
16428,147,56,fat
16429,142,76,fat
16430,171,66,normal
16431,185,53,thin
16432,197,61,thin
16433,169,68,normal
16434,181,51,thin
16435,188,58,thin
16436,195,72,normal
16437,130,36,normal
16438,188,42,thin
16439,139,41,normal
16440,196,68,thin
16441,143,63,fat
16442,168,53,normal
16443,124,69,fat
16444,147,48,normal
16445,189,55,thin
16446,159,76,fat
16447,170,42,thin
16448,136,35,normal
16449,155,71,fat
16450,158,50,normal
16451,187,78,normal
16452,150,71,fat
16453,147,42,normal
16454,190,57,thin
16455,166,57,normal
16456,183,56,thin
16457,168,68,normal
16458,161,65,fat
16459,157,60,normal
16460,184,61,thin
16461,194,74,normal
16462,136,43,normal
16463,131,54,fat
16464,189,42,thin
16465,177,65,normal
16466,159,77,fat
16467,138,65,fat
16468,143,76,fat
16469,121,77,fat
16470,155,53,normal
16471,134,47,fat
16472,139,49,fat
16473,149,53,normal
16474,196,57,thin
16475,121,75,fat
16476,196,53,thin
16477,134,70,fat
16478,127,76,fat
16479,132,71,fat
16480,159,65,fat
16481,177,48,thin
16482,199,41,thin
16483,170,64,normal
16484,121,61,fat
16485,146,79,fat
16486,135,48,fat
16487,173,66,normal
16488,148,52,normal
16489,135,74,fat
16490,140,36,thin
16491,183,41,thin
16492,155,48,normal
16493,133,75,fat
16494,158,58,normal
16495,180,37,thin
16496,147,70,fat
16497,173,56,normal
16498,157,58,normal
16499,187,65,normal
16500,166,55,normal
16501,178,69,normal
16502,199,67,thin
16503,197,75,normal
16504,174,49,thin
16505,174,35,thin
16506,197,45,thin
16507,178,66,normal
16508,120,75,fat
16509,185,37,thin
16510,183,57,thin
16511,137,73,fat
16512,122,45,fat
16513,194,54,thin
16514,123,50,fat
16515,141,69,fat
16516,160,37,thin
16517,174,76,fat
16518,151,77,fat
16519,124,51,fat
16520,192,39,thin
16521,160,43,thin
16522,150,41,thin
16523,131,39,normal
16524,174,39,thin
16525,146,56,fat
16526,132,36,normal
16527,162,66,fat
16528,175,74,normal
16529,181,48,thin
16530,187,36,thin
16531,132,52,fat
16532,185,67,normal
16533,134,41,normal
16534,121,44,fat
16535,133,54,fat
16536,165,48,thin
16537,168,44,thin
16538,176,46,thin
16539,187,76,normal
16540,132,39,normal
16541,152,60,fat
16542,163,57,normal
16543,133,65,fat
16544,127,41,fat
16545,157,54,normal
16546,136,66,fat
16547,147,78,fat
16548,194,57,thin
16549,139,41,normal
16550,144,35,thin
16551,185,63,thin
16552,164,45,thin
16553,131,77,fat
16554,129,42,fat
16555,158,62,normal
16556,143,62,fat
16557,187,56,thin
16558,150,42,normal
16559,140,79,fat
16560,200,38,thin
16561,196,73,normal
16562,168,44,thin
16563,154,80,fat
16564,167,56,normal
16565,183,68,normal
16566,141,62,fat
16567,189,38,thin
16568,150,63,fat
16569,177,46,thin
16570,185,73,normal
16571,137,76,fat
16572,200,57,thin
16573,125,46,fat
16574,190,45,thin
16575,133,68,fat
16576,195,65,thin
16577,165,66,normal
16578,179,42,thin
16579,150,54,normal
16580,134,64,fat
16581,180,76,normal
16582,195,38,thin
16583,143,64,fat
16584,147,79,fat
16585,130,54,fat
16586,144,71,fat
16587,184,73,normal
16588,198,44,thin
16589,130,42,normal
16590,144,73,fat
16591,176,54,thin
16592,147,51,normal
16593,176,77,normal
16594,194,42,thin
16595,180,69,normal
16596,160,55,normal
16597,170,70,normal
16598,140,62,fat
16599,153,48,normal
16600,169,60,normal
16601,184,59,thin
16602,183,64,normal
16603,173,41,thin
16604,123,44,fat
16605,157,60,normal
16606,169,77,fat
16607,168,77,fat
16608,126,51,fat
16609,149,37,thin
16610,130,79,fat
16611,194,49,thin
16612,145,64,fat
16613,149,52,normal
16614,170,77,fat
16615,146,50,normal
16616,136,70,fat
16617,173,53,thin
16618,149,53,normal
16619,165,76,fat
16620,196,40,thin
16621,189,68,normal
16622,192,67,thin
16623,150,58,fat
16624,165,41,thin
16625,164,41,thin
16626,173,56,normal
16627,161,59,normal
16628,175,55,thin
16629,137,47,fat
16630,160,70,fat
16631,171,78,fat
16632,123,38,fat
16633,132,50,fat
16634,177,59,normal
16635,189,74,normal
16636,177,71,normal
16637,134,53,fat
16638,195,64,thin
16639,135,46,fat
16640,178,66,normal
16641,142,61,fat
16642,159,44,thin
16643,170,73,fat
16644,136,47,fat
16645,177,76,normal
16646,169,45,thin
16647,191,79,normal
16648,146,46,normal
16649,140,64,fat
16650,140,58,fat
16651,125,57,fat
16652,142,45,normal
16653,200,44,thin
16654,147,66,fat
16655,127,64,fat
16656,139,49,fat
16657,175,50,thin
16658,127,52,fat
16659,160,71,fat
16660,126,55,fat
16661,156,54,normal
16662,157,35,thin
16663,143,80,fat
16664,132,55,fat
16665,141,56,fat
16666,193,45,thin
16667,197,70,thin
16668,192,44,thin
16669,177,51,thin
16670,197,75,normal
16671,129,38,normal
16672,190,76,normal
16673,164,45,thin
16674,135,49,fat
16675,169,48,thin
16676,164,35,thin
16677,143,39,normal
16678,178,47,thin
16679,152,77,fat
16680,160,38,thin
16681,190,62,thin
16682,181,80,normal
16683,184,72,normal
16684,136,76,fat
16685,186,54,thin
16686,191,80,normal
16687,138,52,fat
16688,197,45,thin
16689,139,78,fat
16690,199,78,normal
16691,147,71,fat
16692,174,77,fat
16693,185,42,thin
16694,162,80,fat
16695,144,36,thin
16696,169,58,normal
16697,184,54,thin
16698,190,42,thin
16699,137,60,fat
16700,136,37,normal
16701,172,40,thin
16702,142,63,fat
16703,173,76,fat
16704,198,42,thin
16705,176,39,thin
16706,128,59,fat
16707,141,62,fat
16708,153,63,fat
16709,152,75,fat
16710,168,59,normal
16711,127,66,fat
16712,176,66,normal
16713,151,70,fat
16714,189,45,thin
16715,191,68,normal
16716,122,52,fat
16717,152,73,fat
16718,180,51,thin
16719,162,72,fat
16720,169,59,normal
16721,182,76,normal
16722,195,52,thin
16723,153,39,thin
16724,195,37,thin
16725,125,78,fat
16726,148,66,fat
16727,139,44,normal
16728,196,37,thin
16729,162,80,fat
16730,186,45,thin
16731,191,68,normal
16732,187,77,normal
16733,128,49,fat
16734,122,68,fat
16735,160,80,fat
16736,169,48,thin
16737,138,67,fat
16738,125,70,fat
16739,169,58,normal
16740,159,61,normal
16741,166,38,thin
16742,139,74,fat
16743,195,45,thin
16744,156,37,thin
16745,165,39,thin
16746,180,68,normal
16747,156,48,normal
16748,179,62,normal
16749,164,38,thin
16750,156,41,thin
16751,176,50,thin
16752,196,79,normal
16753,133,45,fat
16754,190,72,normal
16755,163,43,thin
16756,171,66,normal
16757,136,68,fat
16758,170,35,thin
16759,173,59,normal
16760,124,73,fat
16761,137,36,normal
16762,146,80,fat
16763,188,74,normal
16764,161,64,normal
16765,175,57,normal
16766,123,68,fat
16767,136,54,fat
16768,148,64,fat
16769,129,45,fat
16770,134,48,fat
16771,186,71,normal
16772,200,69,thin
16773,184,56,thin
16774,195,63,thin
16775,160,61,normal
16776,137,54,fat
16777,134,35,normal
16778,158,61,normal
16779,130,55,fat
16780,163,53,normal
16781,120,53,fat
16782,126,80,fat
16783,162,68,fat
16784,136,68,fat
16785,178,46,thin
16786,189,74,normal
16787,167,50,thin
16788,157,56,normal
16789,171,64,normal
16790,199,59,thin
16791,144,35,thin
16792,133,58,fat
16793,199,80,normal
16794,148,49,normal
16795,144,61,fat
16796,178,54,thin
16797,143,47,normal
16798,154,72,fat
16799,141,64,fat
16800,154,73,fat
16801,191,38,thin
16802,198,73,normal
16803,174,78,fat
16804,146,51,normal
16805,174,70,normal
16806,164,43,thin
16807,187,46,thin
16808,129,56,fat
16809,157,65,fat
16810,143,54,fat
16811,161,58,normal
16812,177,49,thin
16813,140,53,fat
16814,185,38,thin
16815,183,39,thin
16816,181,57,thin
16817,127,79,fat
16818,127,73,fat
16819,133,80,fat
16820,189,78,normal
16821,173,70,normal
16822,134,51,fat
16823,161,78,fat
16824,178,73,normal
16825,193,52,thin
16826,129,60,fat
16827,182,40,thin
16828,122,67,fat
16829,164,65,normal
16830,180,48,thin
16831,164,60,normal
16832,172,49,thin
16833,198,42,thin
16834,127,71,fat
16835,121,50,fat
16836,179,68,normal
16837,179,64,normal
16838,141,74,fat
16839,182,70,normal
16840,153,41,thin
16841,171,60,normal
16842,193,53,thin
16843,175,63,normal
16844,162,77,fat
16845,127,70,fat
16846,128,41,fat
16847,152,77,fat
16848,138,58,fat
16849,132,38,normal
16850,155,62,fat
16851,185,45,thin
16852,172,44,thin
16853,159,60,normal
16854,143,47,normal
16855,164,52,normal
16856,123,58,fat
16857,142,72,fat
16858,158,58,normal
16859,193,77,normal
16860,182,45,thin
16861,152,68,fat
16862,135,70,fat
16863,164,79,fat
16864,189,44,thin
16865,150,68,fat
16866,140,37,normal
16867,141,60,fat
16868,162,71,fat
16869,157,54,normal
16870,132,68,fat
16871,168,70,normal
16872,131,60,fat
16873,162,60,normal
16874,195,73,normal
16875,186,36,thin
16876,154,76,fat
16877,120,42,fat
16878,174,50,thin
16879,189,66,thin
16880,181,46,thin
16881,150,69,fat
16882,161,45,thin
16883,183,79,normal
16884,123,46,fat
16885,196,52,thin
16886,173,56,normal
16887,180,36,thin
16888,168,48,thin
16889,199,69,thin
16890,175,61,normal
16891,128,47,fat
16892,161,79,fat
16893,141,53,fat
16894,167,76,fat
16895,136,79,fat
16896,136,45,normal
16897,161,47,thin
16898,132,50,fat
16899,125,38,normal
16900,191,43,thin
16901,159,39,thin
16902,150,45,normal
16903,185,72,normal
16904,164,69,fat
16905,139,71,fat
16906,162,64,normal
16907,169,36,thin
16908,195,50,thin
16909,191,52,thin
16910,122,52,fat
16911,147,47,normal
16912,196,74,normal
16913,159,48,normal
16914,182,49,thin
16915,148,50,normal
16916,149,57,fat
16917,190,50,thin
16918,158,36,thin
16919,156,38,thin
16920,141,36,thin
16921,178,53,thin
16922,136,46,normal
16923,185,54,thin
16924,158,41,thin
16925,138,68,fat
16926,156,62,fat
16927,173,38,thin
16928,184,77,normal
16929,188,77,normal
16930,139,79,fat
16931,189,37,thin
16932,131,53,fat
16933,154,50,normal
16934,145,66,fat
16935,172,74,fat
16936,197,40,thin
16937,166,68,normal
16938,164,77,fat
16939,184,60,thin
16940,129,71,fat
16941,155,42,thin
16942,177,62,normal
16943,188,65,thin
16944,139,49,fat
16945,175,78,fat
16946,122,38,fat
16947,183,70,normal
16948,180,48,thin
16949,182,64,normal
16950,165,51,normal
16951,180,79,normal
16952,190,63,thin
16953,133,76,fat
16954,133,39,normal
16955,195,40,thin
16956,178,59,normal
16957,171,68,normal
16958,199,63,thin
16959,196,80,normal
16960,192,71,normal
16961,156,64,fat
16962,138,35,thin
16963,120,43,fat
16964,170,72,normal
16965,162,63,normal
16966,121,76,fat
16967,187,71,normal
16968,137,62,fat
16969,159,44,thin
16970,163,76,fat
16971,139,57,fat
16972,177,58,normal
16973,174,37,thin
16974,131,66,fat
16975,163,62,normal
16976,155,46,normal
16977,154,36,thin
16978,141,73,fat
16979,189,79,normal
16980,129,63,fat
16981,180,72,normal
16982,128,72,fat
16983,182,58,thin
16984,191,37,thin
16985,169,77,fat
16986,173,68,normal
16987,175,41,thin
16988,175,54,thin
16989,182,44,thin
16990,186,54,thin
16991,157,80,fat
16992,126,44,fat
16993,177,59,normal
16994,176,63,normal
16995,180,44,thin
16996,172,51,thin
16997,144,46,normal
16998,156,51,normal
16999,148,78,fat
17000,196,72,normal
17001,141,57,fat
17002,169,77,fat
17003,139,35,thin
17004,168,47,thin
17005,124,36,normal
17006,169,74,fat
17007,145,44,normal
17008,167,66,normal
17009,131,80,fat
17010,135,62,fat
17011,198,50,thin
17012,141,65,fat
17013,141,76,fat
17014,137,49,fat
17015,160,79,fat
17016,189,45,thin
17017,142,73,fat
17018,141,61,fat
17019,190,62,thin
17020,189,48,thin
17021,193,57,thin
17022,192,78,normal
17023,123,74,fat
17024,136,56,fat
17025,161,46,thin
17026,140,50,fat
17027,121,51,fat
17028,197,48,thin
17029,155,47,normal
17030,172,73,normal
17031,189,57,thin
17032,125,40,fat
17033,125,75,fat
17034,143,54,fat
17035,157,74,fat
17036,130,47,fat
17037,140,73,fat
17038,195,51,thin
17039,133,48,fat
17040,141,78,fat
17041,176,37,thin
17042,133,68,fat
17043,144,45,normal
17044,165,55,normal
17045,152,65,fat
17046,146,36,thin
17047,193,73,normal
17048,144,47,normal
17049,166,60,normal
17050,143,70,fat
17051,194,71,normal
17052,131,79,fat
17053,149,49,normal
17054,181,45,thin
17055,134,45,fat
17056,178,69,normal
17057,151,44,normal
17058,162,59,normal
17059,181,40,thin
17060,123,67,fat
17061,146,70,fat
17062,184,64,normal
17063,196,75,normal
17064,179,68,normal
17065,160,71,fat
17066,150,59,fat
17067,151,62,fat
17068,189,65,thin
17069,172,36,thin
17070,180,47,thin
17071,149,36,thin
17072,143,65,fat
17073,150,75,fat
17074,174,77,fat
17075,141,40,normal
17076,161,47,thin
17077,172,61,normal
17078,176,41,thin
17079,134,80,fat
17080,124,64,fat
17081,151,76,fat
17082,141,55,fat
17083,130,77,fat
17084,123,59,fat
17085,177,39,thin
17086,182,67,normal
17087,159,55,normal
17088,133,43,normal
17089,136,62,fat
17090,182,48,thin
17091,140,64,fat
17092,185,69,normal
17093,153,39,thin
17094,178,80,fat
17095,192,42,thin
17096,125,58,fat
17097,145,43,normal
17098,200,49,thin
17099,125,62,fat
17100,199,45,thin
17101,159,80,fat
17102,158,45,thin
17103,147,66,fat
17104,199,61,thin
17105,123,50,fat
17106,199,74,normal
17107,134,66,fat
17108,120,72,fat
17109,136,53,fat
17110,147,60,fat
17111,162,73,fat
17112,137,50,fat
17113,137,52,fat
17114,175,48,thin
17115,136,64,fat
17116,142,74,fat
17117,159,69,fat
17118,131,80,fat
17119,144,61,fat
17120,142,42,normal
17121,120,35,normal
17122,194,80,normal
17123,194,37,thin
17124,184,67,normal
17125,187,66,normal
17126,160,68,fat
17127,126,78,fat
17128,182,70,normal
17129,177,51,thin
17130,175,49,thin
17131,175,56,thin
17132,197,74,normal
17133,180,67,normal
17134,138,46,normal
17135,127,65,fat
17136,198,68,thin
17137,174,41,thin
17138,131,49,fat
17139,126,55,fat
17140,132,47,fat
17141,184,62,thin
17142,120,42,fat
17143,137,51,fat
17144,165,62,normal
17145,189,68,normal
17146,125,46,fat
17147,144,54,fat
17148,160,63,normal
17149,171,54,thin
17150,126,44,fat
17151,172,79,fat
17152,149,42,normal
17153,171,50,thin
17154,128,50,fat
17155,139,79,fat
17156,176,45,thin
17157,130,53,fat
17158,136,54,fat
17159,160,54,normal
17160,177,62,normal
17161,133,80,fat
17162,181,40,thin
17163,182,45,thin
17164,165,48,thin
17165,123,43,fat
17166,128,68,fat
17167,183,66,normal
17168,169,48,thin
17169,153,38,thin
17170,176,58,normal
17171,133,37,normal
17172,153,76,fat
17173,146,58,fat
17174,121,52,fat
17175,126,43,fat
17176,149,53,normal
17177,159,49,normal
17178,170,44,thin
17179,127,67,fat
17180,178,64,normal
17181,195,76,normal
17182,195,50,thin
17183,142,63,fat
17184,189,66,thin
17185,187,77,normal
17186,177,65,normal
17187,148,73,fat
17188,189,38,thin
17189,132,77,fat
17190,122,70,fat
17191,146,40,normal
17192,157,49,normal
17193,146,54,fat
17194,153,49,normal
17195,177,55,thin
17196,139,80,fat
17197,182,42,thin
17198,144,46,normal
17199,176,40,thin
17200,130,76,fat
17201,193,73,normal
17202,129,50,fat
17203,195,37,thin
17204,139,72,fat
17205,126,69,fat
17206,187,40,thin
17207,181,61,normal
17208,153,54,normal
17209,138,71,fat
17210,150,47,normal
17211,147,57,fat
17212,174,49,thin
17213,199,52,thin
17214,199,47,thin
17215,132,73,fat
17216,199,74,normal
17217,196,45,thin
17218,127,74,fat
17219,151,60,fat
17220,190,42,thin
17221,173,61,normal
17222,132,72,fat
17223,182,47,thin
17224,123,51,fat
17225,160,71,fat
17226,180,54,thin
17227,157,60,normal
17228,141,51,fat
17229,159,38,thin
17230,124,45,fat
17231,138,80,fat
17232,190,80,normal
17233,179,41,thin
17234,187,66,normal
17235,126,62,fat
17236,136,64,fat
17237,196,79,normal
17238,136,46,normal
17239,134,57,fat
17240,164,67,normal
17241,148,38,thin
17242,181,49,thin
17243,168,70,normal
17244,179,66,normal
17245,178,58,thin
17246,170,57,normal
17247,149,51,normal
17248,192,75,normal
17249,163,80,fat
17250,187,68,normal
17251,170,66,normal
17252,148,69,fat
17253,149,73,fat
17254,143,55,fat
17255,168,44,thin
17256,177,64,normal
17257,144,73,fat
17258,162,41,thin
17259,164,59,normal
17260,190,65,thin
17261,152,39,thin
17262,193,59,thin
17263,183,56,thin
17264,158,48,normal
17265,138,62,fat
17266,138,52,fat
17267,142,72,fat
17268,198,72,thin
17269,140,43,normal
17270,145,38,thin
17271,141,35,thin
17272,147,71,fat
17273,188,68,normal
17274,200,56,thin
17275,166,59,normal
17276,131,60,fat
17277,155,38,thin
17278,158,53,normal
17279,146,69,fat
17280,196,78,normal
17281,186,44,thin
17282,162,68,fat
17283,125,55,fat
17284,152,39,thin
17285,138,71,fat
17286,152,62,fat
17287,194,37,thin
17288,141,69,fat
17289,130,63,fat
17290,195,46,thin
17291,148,64,fat
17292,177,67,normal
17293,139,57,fat
17294,133,58,fat
17295,148,64,fat
17296,151,54,normal
17297,133,39,normal
17298,123,65,fat
17299,138,79,fat
17300,164,80,fat
17301,145,64,fat
17302,135,49,fat
17303,147,73,fat
17304,197,37,thin
17305,162,57,normal
17306,180,51,thin
17307,144,55,fat
17308,159,45,thin
17309,155,78,fat
17310,192,47,thin
17311,159,48,normal
17312,192,57,thin
17313,139,45,normal
17314,177,54,thin
17315,155,74,fat
17316,176,62,normal
17317,166,58,normal
17318,151,75,fat
17319,138,49,fat
17320,122,47,fat
17321,195,66,thin
17322,126,78,fat
17323,184,45,thin
17324,178,43,thin
17325,167,54,normal
17326,194,62,thin
17327,191,37,thin
17328,158,78,fat
17329,184,69,normal
17330,194,66,thin
17331,170,35,thin
17332,125,55,fat
17333,158,42,thin
17334,165,78,fat
17335,173,50,thin
